0, 0
10.973724884080383, 0.14280427542068352
22.10200927357036, 0.356031086052635
30.448222565687814, 0.4631342926181503
36.93972179289028, 0.5699109650173035
45.285935085007736, 0.6241972701743634
54.55950540958273, 0.7314637438230562
67.54250386398766, 0.8393832858044732
85.16228748068008, 0.8953022617933222
101.85471406491502, 1.003874872107449
155.64142194744977, 1.1717950671571948
179.75270479134468, 1.1760400113198521
120.40185471406488, 1.059957115179479
138.94899536321486, 1.1160393582515162
167.6970633693972, 1.1739175392385235
194.59041731066458, 1.231469186059165
207.57341576506957, 1.2337549252236748
221.483771251932, 1.2890208328798067
235.39412673879445, 1.3442867405359458
257.65069551777435, 1.4010220519406964
286.39876352395675, 1.4589002329277
317.0015455950541, 1.5171049480810659
339.25811437403405, 1.573840259485813
368.00618238021644, 1.6845353418812685
390.2627511591963, 1.7940875546944675
410.6646058732611, 1.8504963319328631
439.4126738794435, 1.9611914143283151
459.81452859350844, 2.0704170929751555
