,Step,Time,Temp,Press,PotEng,KinEng,E_bond,TotEng,E_pair,Ecouple,Lx,Ly,Lz,Pxx,Pyy,Pzz,Pxy,Pxz,Pyz,CPU,CPULeft,v_shear,c_pxx_polymer[1],c_pxx_polymer[2],c_pxx_polymer[3],c_pxx_polymer[4],c_pxx_polymer[5],c_pxx_polymer[6],v_pxx,v_pyy,v_pzz,v_pxy,v_pxz,v_pyz,c_pe_polymer,c_ke_polymer,c_ke_total,c_pe_total,f_npt,Time_shift,v_shear_shift,v_temp_avg,c_temp_polymer
45,920000,920,1.0016928,-0.013157354,16.637767999999998,1.5025245,21.109072,18.140292000000002,-4.4713043,640.4080700000001,48.523045,48.523045,48.523045,-0.061997774000000005,0.012615923999999999,0.0099097892,-0.0050774198,-0.030926937999999998,-0.018498314,1959.3574,6559.5879,-0.00024028166070919242,402.06800000000004,-522.51,-88.7183,-690.222,120.205,-457.505,0.003922614634146342,-0.005097658536585366,-0.0008655443902439024,-0.006733873170731707,0.0011727317073170732,-0.0044634634146341464,1705070.0,153713,153713,1705070.0,1230.73,910.0,-0.00033335938342004797,0.9997593495934959,0.9997593495934959
46,940000,940,1.0004427,0.043568380999999996,16.633078,1.5006495,21.108411,18.133728,-4.4753327,1307.9928,48.495927,48.495927,48.495927,0.070705694,0.033683969,0.02631548,0.012080232,0.0096603985,0.023528119,2002.1018,6517.4805,-0.0007990158465362859,445.05699999999996,-297.893,74.1824,-446.16,406.134,-121.779,0.004342019512195121,-0.002906273170731707,0.000723730731707317,-0.004352780487804879,0.003962282926829269,-0.0011880878048780488,1705320.0,153803,153803,1705320.0,898.341,930.0,-0.0008920935692471414,1.0003447154471545,1.0003447154471545
47,960000,960,1.0009646,0.0033755293,16.640546,1.5014322,21.111859,18.141977999999998,-4.4713131,472.36518,48.509657000000004,48.509657000000004,48.509657000000004,0.023158347000000003,-0.0050687642,-0.0079629946,-0.025955193999999997,-0.017672506,0.036117855,2044.6993,6474.8811,-0.0005161255016949651,-161.241,-231.34099999999998,153.46200000000002,-587.851,-74.7601,-205.144,-0.0015730829268292685,-0.0022569853658536585,0.0014971902439024393,-0.005735131707317073,-0.0007293668292682927,-0.0020014048780487804,1704980.0,153710,153710,1704980.0,1334.67,950.0,-0.0006092032244058206,0.9997398373983739,0.9997398373983739
48,980000,980,1.0037097,-0.066931375,16.624862,1.5055498,21.103659,18.130412,-4.4787972,1666.2085,48.506523,48.506523,48.506523,-0.10832589,-0.049346425,-0.043121812999999995,-0.0043647642,-0.007439830600000001,0.0056382153,2086.9746,6431.2892,-0.0005806978498911303,377.975,-121.602,56.3622,-338.319,-200.859,-60.7607,0.0036875609756097565,-0.0011863609756097562,0.0005498751219512195,-0.0033006731707317075,-0.0019596,-0.0005927873170731708,1705170.0,153823,153823,1705170.0,1039.85,970.0,-0.0006737755726019858,1.0004747967479675,1.0004747967479675
49,1000000,1000,1.0029434000000002,-0.016558462,16.633968,1.5044004,21.104597000000002,18.138368,-4.4706294,846.4724699999999,48.527426,48.527426,48.527426,-0.019950639,0.021570147999999997,-0.051294895,-0.00047546682999999995,0.0066708613,-0.0016047288,2129.1121,6387.3364,-0.0001500163583968681,-269.70099999999996,-663.7180000000001,656.195,83.78399999999999,1.99368,-204.548,-0.0026312292682926825,-0.00647529756097561,0.006401902439024391,0.0008174048780487804,1.9450536585365853e-05,-0.0019955902439024393,1704950.0,153719,153719,1704950.0,1366.41,990.0,-0.0002430940811077237,0.9997983739837398,0.9997983739837398
50,1020000,1020,0.99948816,-0.05460679,16.643947,1.4992176000000002,21.109624,18.143165,-4.4656772,349.04008999999996,48.535328,48.535328,48.535328,-0.020404072,-0.074191786,-0.069224513,0.01968183,-0.012691953,0.0015059458,2171.6528,6344.6327,1.2794967527102311e-05,-323.1,-86.2311,814.0269999999999,-120.18,-319.655,-316.846,-0.0031521951219512195,-0.0008412790243902438,0.007941726829268293,-0.0011724878048780488,-0.0031185853658536582,-0.003091180487804878,1705480.0,153962,153962,1705480.0,580.192,1010.0,-8.028275518375325e-05,1.001378861788618,1.001378861788618
51,1040000,1040,1.0035662,-0.012424756,16.630312,1.5053346,21.108397,18.135645999999998,-4.4780850999999995,1109.4879,48.497453,48.497453,48.497453,0.052114161,-0.029392107,-0.059996321,-0.044267369,-0.032143609,-0.0094332013,2214.7768,6303.5954,-0.0007675744287484261,-172.483,-701.5360000000001,256.47700000000003,80.5525,-223.30200000000002,-313.642,-0.0016827609756097561,-0.006844253658536586,0.0025022146341463418,0.0007858780487804877,-0.0021785560975609757,-0.003059921951219512,1705140.0,153732,153732,1705140.0,1149.0,1030.0,-0.0008606521514592817,0.9998829268292683,0.9998829268292683
52,1060000,1060,0.99973283,-0.024390015,16.643794,1.4995846000000002,21.112714,18.143379,-4.4689195,312.59306000000004,48.527215999999996,48.527215999999996,48.527215999999996,-0.022594567000000003,-0.034975957,-0.015599521000000002,0.012745396,-0.0076720067,-0.011845047,2257.3778,6261.0291,-0.00015434315900993676,479.535,-328.99300000000005,368.853,-252.015,108.781,-291.337,0.004678390243902439,-0.0032096878048780493,0.003598565853658537,-0.002458682926829268,0.0010612780487804878,-0.002842312195121951,1705250.0,153772,153772,1705250.0,990.426,1050.0,-0.00024742088172079234,1.0001430894308942,1.0001430894308942
53,1080000,1080,1.0007899,0.033596449,16.635288,1.5011702,21.106612,18.136457999999998,-4.4713249,1014.5501,48.512909,48.512909,48.512909,0.064796163,0.048628675999999996,-0.012635491,-0.024966693999999998,0.039510621,-0.00021084677000000003,2299.7998,6217.9771,-0.0004491219036306715,-519.109,-527.742,573.437,-61.5682,375.751,-367.57,-0.005064478048780488,-0.0051487024390243896,0.005594507317073171,-0.0006006653658536585,0.003665863414634146,-0.0035860487804878047,1704990.0,153716,153716,1704990.0,1302.89,1070.0,-0.0005421996263415271,0.9997788617886179,0.9997788617886179
54,1100000,1100,1.0033993,-0.033504634,16.629293,1.5050843,21.104924,18.134377,-4.4756309000000005,1219.6241,48.516631,48.516631,48.516631,-0.020316472,-0.031310641,-0.04888679,-0.02380853,-0.039710954,-0.0019907034,2342.3792,6175.3635,-0.0003724345137182068,597.138,-597.991,292.498,119.63600000000001,14.2981,16.4435,0.005825736585365854,-0.005834058536585366,0.002853639024390244,0.0011671804878048782,0.00013949365853658537,0.00016042439024390245,1705000.0,153705,153705,1705000.0,1291.74,1090.0,-0.0004655122364290624,0.9997073170731707,0.9997073170731707
55,1120000,1120,0.99977297,0.050911277000000005,16.640534,1.4996448,21.106776999999997,18.140179,-4.4662428,618.50321,48.518574,48.518574,48.518574,-0.018091844,0.098897527,0.071928148,0.033140964,0.039887761,-0.013854153000000001,2384.544,6131.6845,-0.0003324013061415288,1414.65,-875.15,-365.74300000000005,-134.267,-392.664,141.46,0.013801463414634146,-0.008538048780487804,-0.0035682243902439028,-0.0013099219512195121,-0.003830868292682927,0.0013800975609756098,1704830.0,153701,153701,1704830.0,1462.2,1110.0,-0.0004254790288523844,0.9996813008130081,0.9996813008130081
56,1140000,1140,1.0029154,-0.013222178999999999,16.638797,1.5043583999999999,21.111278,18.143156,-4.4724808,314.36201,48.523,48.523,48.523,0.012371123999999999,-0.0090525948,-0.042985067,0.021425108999999998,0.02229442,-0.035729841,2427.4286,6089.8648,-0.00024120883226912525,958.418,-415.721,-698.98,334.43199999999996,-224.391,147.889,0.009350419512195122,-0.004055814634146342,-0.006819317073170732,0.003262751219512195,-0.002189180487804878,0.001442819512195122,1705170.0,153750,153750,1705170.0,1069.75,1130.0,-0.0003342865549799808,1.0,1.0
57,1160000,1160,0.9997119000000001,0.053745847,16.631594,1.4995532,21.109113,18.131147,-4.477518700000001,1542.7182,48.493528000000005,48.493528000000005,48.493528000000005,0.061968142000000004,0.035846897999999995,0.063422502,0.04367277,0.017431238,-0.012997700000000001,2469.8959,6046.9865,-0.0008484443925867839,762.378,-659.326,-197.91,147.731,-155.173,307.468,0.007437834146341464,-0.006432448780487805,-0.001930829268292683,0.0014412780487804877,-0.0015138829268292683,0.0029996878048780488,1705110.0,153762,153762,1705110.0,1115.22,1150.0,-0.0009415221152976395,1.000078048780488,1.000078048780488
58,1180000,1180,1.0030009,0.03221037,16.636035999999997,1.5044866000000001,21.108437,18.140523,-4.4724010000000005,584.6478,48.510818,48.510818,48.510818,0.037898757000000005,0.050201585,0.0085307688,0.032036857,0.0067061626,0.0051455228999999995,2512.3965,6004.2019,-0.0004922044754488153,765.26,-528.014,-81.8835,-219.803,627.781,-118.18799999999999,0.007465951219512195,-0.005151356097560976,-0.0007988634146341463,-0.002144419512195122,0.006124692682926829,-0.0011530536585365853,1705040.0,153743,153743,1705040.0,1204.59,1170.0,-0.0005852821981596709,0.9999544715447154,0.9999544715447154
59,1200000,1200,1.0002030000000002,-0.0086790614,16.634467,1.5002898999999998,21.106392,18.134756,-4.4719253,1167.8428,48.520228,48.520228,48.520228,-0.060220589000000005,-0.039652586000000004,0.07383599099999999,-0.016803853,-0.0046629726,-0.0050572475,2555.0266,5961.7288,-0.0002983226003608996,1164.64,-1375.28,-36.2128,176.64,48.2896,69.2258,0.011362341463414635,-0.013417365853658537,-0.00035329560975609755,0.0017233170731707317,0.0004711180487804878,0.0006753736585365855,1705340.0,153773,153773,1705340.0,868.1569999999999,1190.0,-0.0003914003230717552,1.000149593495935,1.000149593495935
60,1220000,1220,0.99818531,-0.029564925,16.631914000000002,1.4972633999999998,21.104779,18.129177,-4.4728659,1731.4918,48.523571999999994,48.523571999999994,48.523571999999994,0.029923425,-0.11826889999999998,-0.00034930369,0.03745304,-0.0051609683,-0.030531976000000002,2597.4053,5918.6778,-0.00022942345155195856,28.0902,-262.375,548.785,295.018,1.86726,800.722,0.00027405073170731704,-0.0025597560975609756,0.005353999999999999,0.0028782243902439023,1.8217170731707318e-05,0.007811921951219512,1705150.0,153682,153682,1705150.0,1145.32,1210.0,-0.00032250117426281413,0.9995577235772358,0.9995577235772358
61,1240000,1240,1.0005824,-0.029314913999999997,16.636983999999998,1.500859,21.108489000000002,18.137843,-4.4715047,843.4766800000001,48.51895,48.51895,48.51895,-0.037399185,-0.039786526,-0.01075903,0.030800544,0.0075335143,0.0006586753500000001,2639.8032,5875.691,-0.0003246542726630798,-173.84900000000002,-483.76599999999996,340.86199999999997,499.356,486.478,-435.29,-0.001696087804878049,-0.004719668292682926,0.003325482926829268,0.004871765853658536,0.004746126829268293,-0.004246731707317073,1704910.0,153656,153656,1704910.0,1402.2,1230.0,-0.00041773199537393536,0.9993886178861788,0.9993886178861788
62,1260000,1260,1.0008755,-0.042501388,16.6338,1.5012986000000001,21.105105,18.135099,-4.471304900000001,1131.6328,48.505320000000005,48.505320000000005,48.505320000000005,-0.085570442,-0.0062820312,-0.03565169,0.03213262,-0.021965158999999998,0.0020281165,2682.3167,5832.9743,-0.0006054842362598939,-48.3319,-42.4211,89.6412,60.0135,-204.247,90.4108,-0.00047153073170731703,-0.00041386439024390247,0.0008745482926829268,0.0005854975609756098,-0.0019926536585365856,0.0008820565853658536,1705200.0,153751,153751,1705200.0,1025.65,1250.0,-0.0006985619589707495,1.0000065040650408,1.0000065040650408
63,1280000,1280,1.0001646999999998,0.065292407,16.627819,1.5002323999999998,21.103973,18.128052,-4.4761538,1861.8535,48.484035,48.484035,48.484035,0.038552249,0.047963213,0.10936176,0.061623175999999995,0.021657417999999998,0.020008897,2724.8909,5790.3931,-0.001044036384107536,-36.3848,-282.922,665.296,17.9415,-415.065,-215.053,-0.00035497365853658536,-0.0027602146341463418,0.00649069268292683,0.0001750390243902439,-0.004049414634146342,-0.0020980780487804876,1705010.0,153678,153678,1705010.0,1291.94,1270.0,-0.0011371141068183916,0.9995317073170732,0.9995317073170732
64,1300000,1300,1.0022692,-0.02757662,16.632979000000002,1.5033892,21.108439999999998,18.136368,-4.4754618,1015.8935,48.497928,48.497928,48.497928,-0.015584691999999999,-0.0093980379,-0.05774713099999999,-0.017058387,-0.026637302,-0.020035316,2767.6142,5748.1217,-0.0007577876178380078,-177.274,204.639,-444.296,182.824,-110.79899999999999,94.1966,-0.0017295024390243904,0.0019964780487804878,-0.004334595121951219,0.001783648780487805,-0.0010809658536585366,0.0009189912195121952,1704920.0,153757,153757,1704920.0,1315.86,1290.0,-0.0008508653405488633,1.0000455284552845,1.0000455284552845
65,1320000,1320,1.0038301,0.010664345,16.636928,1.5057305,21.108257000000002,18.142657999999997,-4.4713291,378.46853,48.513591,48.513591,48.513591,0.051619757,0.006919969000000001,-0.026546691,-0.081986616,0.027731665,-0.010575972,2810.2766,5705.7131,-0.00043507010354465,487.898,-385.983,-74.4991,378.355,-220.938,404.165,0.0047599804878048785,-0.003765687804878049,-0.0007268204878048781,0.003691268292682927,-0.002155492682926829,0.0039430731707317075,1705150.0,153699,153699,1705150.0,1146.07,1310.0,-0.0005281478262555055,0.9996682926829268,0.9996682926829268
66,1340000,1340,0.99676502,0.017729696,16.638225,1.4951329,21.113254,18.133357999999998,-4.4750294,1333.3367,48.513674,48.513674,48.513674,-0.0065104005,0.012437358999999999,0.047262131,-0.035978561,0.0094719998,-0.0040468911,2852.8686,5663.1571,-0.0004333599871118134,572.185,148.748,-464.26599999999996,140.602,-77.5644,54.5148,0.005582292682926829,0.0014512,-0.004529424390243902,0.0013717268292682927,-0.0007567258536585366,0.0005318517073170731,1704940.0,153562,153562,1704940.0,1493.96,1330.0,-0.000526437709822669,0.9987772357723578,0.9987772357723578
67,1360000,1360,0.99779819,0.02638862,16.641132,1.4966827,21.105034,18.137815,-4.4639017999999995,881.1865300000001,48.520399,48.520399,48.520399,0.080611812,0.018554046,-0.019999998,-0.011230275,0.022344276,-0.04900854599999999,2895.4876,5620.6523,-0.00029479934843327203,217.701,-386.164,253.49099999999999,275.937,-338.93800000000005,-59.9949,0.002123912195121951,-0.003767453658536585,0.002473082926829268,0.002692068292682927,-0.003306712195121952,-0.0005853160975609756,1705060.0,153736,153736,1705060.0,1211.15,1350.0,-0.0003878770711441276,0.9999089430894309,0.9999089430894309
68,1380000,1380,0.99744871,-0.014446113,16.633581,1.4961585,21.1091,18.129739999999998,-4.475518599999999,1718.8007,48.511015,48.511015,48.511015,-0.044830243,0.01145827,-0.0099663672,-0.0039316033,-0.0033040406,0.02638458,2938.3013,5578.5142,-0.00048814552439756026,-304.297,-443.159,743.125,-59.0154,-210.362,-351.284,-0.0029687512195121953,-0.0043235024390243905,0.00725,-0.00057576,-0.0020523121951219513,-0.003427160975609756,1705120.0,153789,153789,1705120.0,1100.81,1370.0,-0.0005812232471084158,1.0002536585365853,1.0002536585365853
69,1400000,1400,1.0058626,-0.050514076,16.636089000000002,1.5087792,21.106084,18.144868,-4.4699949,173.46052,48.519662,48.519662,48.519662,-0.007934944499999999,-0.083422321,-0.060184962,-0.012564646,-0.013869908,-0.024892714,2980.6259999999997,5535.4483,-0.00030998435820372094,-4.50965,-625.447,420.07800000000003,294.08799999999997,-124.90899999999999,-318.439,-4.399658536585365e-05,-0.006101921951219513,0.004098321951219512,0.002869151219512195,-0.0012186243902439023,-0.0031067219512195122,1705190.0,153927,153927,1705190.0,906.8610000000001,1390.0,-0.0004030620809145765,1.0011512195121952,1.0011512195121952
70,1420000,1420,0.99809125,-0.04897724,16.635993,1.4971223,21.107636,18.133115,-4.4716438,1384.355,48.514905,48.514905,48.514905,-0.052131934000000005,-0.02118918,-0.07361060700000001,0.04463125,-0.023620006000000002,-0.009799656,3023.1139,5492.6999,-0.00040799669399464066,83.541,392.06199999999995,-291.16,318.143,-350.651,-213.446,0.0008150341463414634,0.003824995121951219,-0.0028405853658536586,0.003103834146341463,-0.0034209853658536587,-0.0020824,1705150.0,153761,153761,1705150.0,1116.99,1410.0,-0.0005010744167054962,1.0000715447154471,1.0000715447154471
71,1440000,1440,1.0014083,-0.013141358999999998,16.635337,1.5020978999999999,21.105316000000002,18.137435,-4.4699784000000005,941.23586,48.512996,48.512996,48.512996,-0.030781166000000002,0.040576427000000005,-0.049219335999999995,-0.011139368,0.0053104853,-0.0007685496300000001,3066.0546,5450.7638,-0.0004473293719481249,-3.24903,-409.664,-24.1011,-9.82987,-396.746,-36.47,-3.1697853658536585e-05,-0.003996721951219512,-0.00023513268292682925,-9.590117073170731e-05,-0.003870692682926829,-0.0003558048780487805,1705290.0,153965,153965,1705290.0,772.4580000000001,1430.0,-0.0005404070946589804,1.0013983739837398,1.0013983739837398
72,1460000,1460,0.99417868,0.021513036,16.63628,1.4912535,21.108689000000002,18.127534,-4.4724084,1961.8996,48.516315999999996,48.516315999999996,48.516315999999996,-0.006426577199999999,0.050592462000000005,0.020373223,-0.039827937,-0.012809898,-0.010913938,3108.4365,5407.828,-0.0003789247146377366,249.205,95.068,-116.169,228.00099999999998,-78.4828,299.811,0.002431268292682927,0.0009274926829268293,-0.0011333560975609757,0.0022243999999999996,-0.0007656858536585365,0.0029249853658536583,1705170.0,153775,153775,1705170.0,1085.04,1450.0,-0.0004720024373485922,1.0001626016260163,1.0001626016260163
73,1480000,1480,0.99914438,-0.022945095,16.626135,1.4987019,21.10513,18.124837,-4.4789944,2240.8814,48.495269,48.495269,48.495269,-0.032241538,-0.045857801,0.0092640534,-0.019312222,0.023049603,-0.029346143999999998,3150.9066,5365.0572,-0.0008125731551237546,54.5745,269.98400000000004,-241.296,-145.08,-456.82199999999995,-170.25599999999997,0.0005324341463414634,0.0026339902439024396,-0.0023541073170731705,-0.0014154146341463416,-0.0044567999999999995,-0.001661034146341463,1704970.0,153636,153636,1704970.0,1433.76,1470.0,-0.0009056508778346102,0.9992585365853659,0.9992585365853659
74,1500000,1500,1.0030257,0.043871611,16.626914000000003,1.5045238,21.104032999999998,18.131438,-4.4771187,1558.3182,48.497728,48.497728,48.497728,0.040902995,0.095396895,-0.0046850576000000005,0.025888806,-0.030387547999999997,0.027046156000000002,3193.4248,5322.3747,-0.0007619083803265818,77.827,-60.0962,128.697,37.7637,-670.0889999999999,48.0033,0.0007592878048780487,-0.0005863043902439025,0.0012555804878048782,0.00036842634146341466,-0.006537453658536585,0.0004683248780487805,1705020.0,153728,153728,1705020.0,1291.65,1490.0,-0.0008549861030374374,0.9998569105691056,0.9998569105691056
75,1520000,1520,0.99921148,-0.011348582,16.646584,1.4988026,21.11124,18.145387,-4.464656099999999,126.87366000000002,48.530087,48.530087,48.530087,-0.013347545,0.0050332689,-0.02573147,0.04343513400000001,-0.021405286000000003,0.017001073000000002,3236.0072,5279.8012,-9.518961348619304e-05,-200.2,358.876,-96.7126,-16.3527,-289.322,-223.125,-0.001953170731707317,0.0035012292682926826,-0.0009435375609756098,-0.00015953853658536585,-0.0028226536585365856,-0.002176829268292683,1705020.0,153727,153727,1705020.0,1280.6,1510.0,-0.0001882673361970486,0.9998504065040651,0.9998504065040651
76,1540000,1540,0.99942267,0.015841093,16.633691,1.4991193999999999,21.10856,18.132811,-4.474869,1412.6058,48.513586,48.513586,48.513586,0.034320078,-0.0059280285,0.01913123,-0.006376039,-0.0033416049,0.032266077000000004,3278.613,5237.2649,-0.00043517312260689725,-260.059,219.209,3.4668400000000004,176.485,28.8178,157.736,-0.0025371609756097563,0.0021386243902439023,3.382282926829269e-05,0.0017218048780487806,0.0002811492682926829,0.0015388878048780486,1705220.0,153884,153884,1705220.0,918.89,1530.0,-0.0005282508453177528,1.000871544715447,1.000871544715447
77,1560000,1560,0.99708728,0.013581176,16.626817000000003,1.4956163,21.104348,18.122434,-4.477531,2470.6995,48.500606,48.500606,48.500606,-0.005950751800000001,0.032536955,0.014157323000000001,-0.015114543999999999,0.013231113999999999,0.058387561,3321.2926,5194.8423,-0.0007026106081159554,146.024,-457.89,321.159,-25.4638,612.803,-305.822,0.0014246243902439025,-0.004467219512195122,0.003133258536585366,-0.00024842731707317074,0.005978565853658536,-0.002983629268292683,1704720.0,153586,153586,1704720.0,1721.66,1550.0,-0.000795688330826811,0.9989333333333333,0.9989333333333333
78,1580000,1580,1.002987,0.040415619,16.635334,1.5044658000000002,21.104665,18.1398,-4.469331200000001,681.51265,48.516002,48.516002,48.516002,-0.023622984,0.081328993,0.063540847,0.027754057999999998,-0.038129682000000005,0.041336377,3363.8497,5152.2255,-0.0003853943117447291,261.698,10.4237,-413.039,415.417,87.4109,-157.988,0.002553151219512195,0.00010169463414634147,-0.004029648780487805,0.004052848780487805,0.000852789268292683,-0.0015413463414634147,1705010.0,153731,153731,1705010.0,1280.75,1570.0,-0.0004784720344555847,0.9998764227642276,0.9998764227642276
79,1600000,1600,0.99963441,-0.024095553999999998,16.631789,1.4994370000000001,21.105527,18.131226,-4.4737371,1554.4496,48.514739,48.514739,48.514739,-0.025357649,-0.0096200109,-0.037309003,-0.005975951700000001,-0.014186836000000001,-0.025283241,3406.5859,5109.8789,-0.0004114169268601674,345.345,-145.593,-270.748,-57.5204,-141.60399999999998,288.72900000000004,0.0033692195121951224,-0.0014204195121951218,-0.0026414439024390244,-0.0005611746341463415,-0.0013815024390243901,0.002816868292682927,1704860.0,153633,153633,1704860.0,1512.67,1590.0,-0.0005044946495710229,0.9992390243902439,0.9992390243902439
80,1620000,1620,1.0017468,0.029837739,16.641466,1.5026056,21.109648999999997,18.144071,-4.4681835,240.23115,48.522259000000005,48.522259000000005,48.522259000000005,-0.028341417999999997,0.026826976000000002,0.091027659,-0.027365877,-0.0045597909,0.002599034,3449.2334,5067.3922,-0.00025647625728928417,76.1991,-681.9780000000001,922.2389999999999,-241.27700000000002,-328.10699999999997,123.85,0.0007434058536585366,-0.006653443902439025,0.008997453658536585,-0.002353921951219512,-0.0032010439024390243,0.0012082926829268292,1705000.0,153599,153599,1705000.0,1401.82,1610.0,-0.00034955398000013975,0.9990178861788618,0.9990178861788618
81,1640000,1640,1.0010077,-0.028865493,16.628467,1.5014969,21.101943,18.129964,-4.473476,1695.7535,48.507208,48.507208,48.507208,-0.037956000000000004,-0.0050353428,-0.043605135999999996,0.033662555,0.012884554,-0.004856951,3491.4119,5024.2269,-0.0005665842383677897,649.996,-361.43699999999995,-486.19699999999995,368.098,471.228,57.1151,0.006341424390243902,-0.003526214634146341,-0.004743385365853658,0.0035912,0.004597346341463414,0.0005572204878048781,1705090.0,153875,153875,1705090.0,1044.05,1630.0,-0.0006596619610786452,1.0008130081300812,1.0008130081300812
82,1660000,1660,1.0009392,0.029882245,16.631353,1.5013941000000002,21.108253,18.132747,-4.4769003,1405.7149,48.503834000000005,48.503834000000005,48.503834000000005,0.073638648,0.0052809074,0.010727179,-0.046502000999999994,-0.058402865,-0.011342743,3534.3044,4982.0918,-0.0006361015015500681,51.4623,-381.23,-30.4819,620.658,450.25699999999995,48.7746,0.0005020712195121951,-0.003719317073170732,-0.00029738439024390244,0.0060552,0.004392751219512194,0.00047584975609756095,1705470.0,153911,153911,1705470.0,634.8380000000001,1650.0,-0.0007291792242609237,1.0010471544715447,1.0010471544715447
83,1680000,1680,1.0040096,-0.01113559,16.634553,1.5059996,21.106973,18.140552,-4.4724205,606.74634,48.510034000000005,48.510034000000005,48.510034000000005,0.0013230288,-0.0063725743,-0.028357225,0.023737148,0.040353805,0.028294147999999998,3576.5177,4939.0006,-0.0005083578644039788,-41.4854,192.628,184.67,41.7905,-30.2963,185.567,-0.00040473560975609754,0.0018792975609756095,0.0018016585365853658,0.0004077121951219512,-0.0002955736585365853,0.001810409756097561,1705150.0,153824,153824,1705150.0,1040.08,1670.0,-0.0006014355871148344,1.000481300813008,1.000481300813008
84,1700000,1700,0.99904571,0.012152528000000001,16.628571,1.4985538999999999,21.107974,18.127125,-4.479403,1983.0797,48.502558,48.502558,48.502558,-0.032801767,0.031109996,0.038149353999999996,0.0136601,0.00019722819,-0.041655907,3619.0628,4896.3791,-0.0006623919662273201,-190.304,140.446,-223.96200000000002,175.61700000000002,-314.578,-12.8113,-0.0018566243902439024,0.0013702048780487805,-0.00218499512195122,0.0017133365853658539,-0.003069053658536585,-0.00012498829268292683,1705080.0,153782,153782,1705080.0,1149.31,1690.0,-0.0007554696889381756,1.0002081300813008,1.0002081300813008
85,1720000,1720,0.99925566,-0.020991983999999998,16.636076,1.4988689,21.10652,18.134945000000002,-4.4704441,1190.7637,48.520978,48.520978,48.520978,-0.011972026,0.0048700124,-0.05587394,0.027919397999999998,0.050240737,0.0042474738,3661.6559,4853.8229,-0.0002828697410287834,237.638,-580.118,312.509,129.828,87.9155,160.709,0.002318419512195122,-0.00565968780487805,0.003048868292682927,0.0012666146341463414,0.0008577121951219512,0.0015678926829268292,1704890.0,153677,153677,1704890.0,1448.95,1710.0,-0.000375947463739639,0.9995252032520324,0.9995252032520324
86,1740000,1740,0.99922692,0.016661688,16.628459,1.4988257999999999,21.105202,18.127285,-4.476743099999999,1982.1905,48.499533,48.499533,48.499533,0.084519156,-0.02945869,-0.0050754005,-0.020850703999999998,0.0059076669,0.010371906,3704.4135,4811.4796,-0.0007247184988671678,421.291,18.2037,-251.50099999999998,-60.2003,121.275,31.256,0.004110156097560975,0.00017759707317073172,-0.0024536682926829265,-0.00058732,0.0011831707317073172,0.00030493658536585367,1705170.0,153666,153666,1705170.0,1192.76,1730.0,-0.0008177962215780234,0.9994536585365854,0.9994536585365854
87,1760000,1760,0.99953517,-0.12246685,16.638485,1.4992881,21.108438,18.137773000000003,-4.4699534000000005,900.3657,48.532423,48.532423,48.532423,-0.15921074,-0.11008438,-0.098105438,0.02827186,-0.014652178,0.015855128,3747.0373,4768.9566,-4.7059107619542365e-05,386.82099999999997,450.926,-514.785,-192.13099999999997,-278.498,167.50900000000001,0.003773863414634146,0.004399278048780488,-0.005022292682926829,-0.0018744487804878045,-0.002717053658536585,0.0016342341463414635,1705300.0,153764,153764,1705300.0,960.789,1750.0,-0.00014013683033039793,1.000091056910569,1.000091056910569
88,1780000,1780,0.99730696,0.002165453,16.634987,1.4959458,21.108175,18.130933,-4.4731879,1603.0834,48.511059,48.511059,48.511059,0.031677415,-0.0055755505,-0.019605506,0.01790346,0.016497687,0.018609046,3789.6032,4726.3591,-0.00048723895665001834,346.418,-383.36300000000006,-125.943,-876.299,92.75399999999999,55.5792,0.003379687804878049,-0.0037401268292682932,-0.0012287121951219512,-0.008549258536585365,0.0009049170731707316,0.0005422360975609757,1705020.0,153703,153703,1705020.0,1294.72,1770.0,-0.0005803166793608739,0.9996943089430895,0.9996943089430895
89,1800000,1800,1.0004099,-0.01231752,16.638341,1.5006002,21.103898,18.138941,-4.4655571,776.1375,48.528171,48.528171,48.528171,0.046172555,-0.03764386,-0.045481253,0.044707604000000005,0.022296766000000003,0.021935677,3832.4704,4684.1305,-0.00013466651812685278,150.21200000000002,-25.7972,-38.8324,-545.87,180.049,-367.87300000000005,0.0014654829268292684,-0.00025168,-0.0003788526829268293,-0.005325560975609756,0.0017565756097560976,-0.003589004878048781,1705140.0,153677,153677,1705140.0,1206.17,1790.0,-0.00022774424083770833,0.9995252032520324,0.9995252032520324
90,1820000,1820,1.0023182,-0.072413016,16.6298,1.5034626,21.104876,18.133262,-4.4750760000000005,1353.0384,48.513531,48.513531,48.513531,-0.048665487,-0.10482829,-0.063745266,-0.0086629186,-0.014009651000000001,-0.0070616946,3874.8853,4641.3461,-0.00043630633229117826,-336.69599999999997,539.693,-126.685,-749.35,-5.7255199999999995,-649.6659999999999,-0.0032848390243902436,0.005265297560975609,-0.0012359512195121952,-0.007310731707317073,-5.585873170731707e-05,-0.00633820487804878,1705280.0,153756,153756,1705280.0,977.675,1810.0,-0.0005293840550020338,1.000039024390244,1.000039024390244
