,Step,Time,Temp,Press,PotEng,KinEng,E_bond,TotEng,E_pair,Ecouple,Lx,Ly,Lz,Pxx,Pyy,Pzz,Pxy,Pxz,Pyz,CPU,CPULeft,v_shear,c_pxx_polymer[1],c_pxx_polymer[2],c_pxx_polymer[3],c_pxx_polymer[4],c_pxx_polymer[5],c_pxx_polymer[6],v_pxx,v_pyy,v_pzz,v_pxy,v_pxz,v_pyz,c_pe_polymer,c_ke_polymer,c_ke_total,c_pe_total,f_npt,Time_shift,v_shear_shift,v_temp_avg,c_temp_polymer
166,3340000,3340,1.0009384,-0.042381313,16.638765,1.501393,21.107037,18.140158,-4.4682724,16685.946,56.640004000000005,44.917522,44.917522,-0.03724227,-0.061814405,-0.028087262999999998,-0.0032728261,-0.041488759,0.017547441,10488.111,115118.01,0.16700001918214954,2818.97,459.134,-172.25099999999998,29.4734,-235.054,-545.78,0.02750214634146341,0.004479356097560976,-0.0016804975609756095,0.00028754536585365857,-0.002293209756097561,-0.005324682926829268,1705180.0,153699,153699,1705180.0,17130.6,3330.0,0.166500016163691,0.9996682926829268,0.9996682926829268
167,3360000,3360,1.0016324,0.017587948,16.640414,1.502434,21.106481,18.142848,-4.4660671999999995,16499.153000000002,56.688538,44.905941,44.905941,0.022235721,0.021680337999999997,0.008847784000000001,-0.026021455,-0.0042398528999999996,0.0080741082,10552.24,115069.67,0.16800000461525408,1417.51,-168.882,-100.7,298.024,73.0011,-316.09,0.013829365853658536,-0.001647629268292683,-0.0009824390243902438,0.0029075512195121953,0.0007122058536585365,-0.0030838048780487803,1704930.0,153725,153725,1704930.0,17441.7,3350.0,0.16750000159679554,0.9998373983739837,0.9998373983739837
168,3380000,3380,1.0017691999999998,-0.035326468,16.63577,1.5026392,21.107155,18.138409,-4.4713845999999995,17044.708,56.737072999999995,44.872665000000005,44.872665000000005,-0.025704426000000002,-0.05052026,-0.029754717000000003,0.033554434,-0.012385538,0.023938426000000002,10616.023000000001,115017.38,0.169000010652171,2693.36,242.813,-293.593,248.208,451.42800000000005,0.118795,0.02627668292682927,0.0023689073170731706,-0.0028643219512195124,0.002421541463414634,0.004404175609756098,1.1589756097560976e-06,1705510.0,153858,153858,1705510.0,16820.9,3370.0,0.16850000763371245,1.0007024390243902,1.0007024390243902
169,3400000,3400,0.99803113,-0.029212848,16.641076,1.4970321000000002,21.107312,18.138108,-4.4662361,17165.572,56.785607999999996,44.875994,44.875994,-0.051462010999999995,0.031743622,-0.067920153,0.017102738,0.0018924503,-0.026780385,10679.062,114956.97,0.17000001668908807,2536.52,-161.726,273.495,171.31400000000002,-51.2581,212.579,0.024746536585365853,-0.0015778146341463414,0.0026682439024390244,0.0016713560975609757,-0.0005000790243902439,0.002073941463414634,1705280.0,153735,153735,1705280.0,17265.2,3390.0,0.16950001367062953,0.9999024390243902,0.9999024390243902
170,3420000,3420,1.0015216,-0.01654866,16.640171,1.5022678,21.108982,18.142438000000002,-4.468811,16811.4,56.83414200000001,44.830631,44.830631,-0.08993304699999999,0.01272252,0.027564547999999998,0.011212976000000001,0.013577655,0.01326836,10743.353000000001,114909.89,0.17100000212219288,2441.16,404.425,-521.283,406.18300000000005,17.8113,-337.35400000000004,0.02381619512195122,0.003945609756097561,-0.005085687804878049,0.003962760975609756,0.00017376878048780487,-0.0032912585365853664,1705270.0,153678,153678,1705270.0,17422.5,3410.0,0.17049999910373434,0.9995317073170732,0.9995317073170732
171,3440000,3440,0.99468218,-0.013088493,16.629148,1.4920087,21.107629,18.121157,-4.478480599999999,19083.131,56.882677,44.784928,44.784928,-0.0094278332,0.011214316,-0.041051963,0.0075794991,-0.0038079244,-0.0006786837400000001,10807.06,114856.43,0.17200000815910982,3243.76,102.262,99.5697,26.6446,410.652,181.291,0.031646439024390245,0.0009976780487804878,0.0009714117073170731,0.00025994731707317073,0.004006360975609756,0.0017686926829268293,1705270.0,153624,153624,1705270.0,17563.9,3430.0,0.17150000514065128,0.999180487804878,0.999180487804878
172,3460000,3460,1.0012841000000001,-0.027594147000000003,16.635382,1.5019115,21.105335,18.137293,-4.469953599999999,17518.449,56.931212,44.800854,44.800854,-0.039492711,-0.0083095111,-0.034980217,-0.0038320427,-0.021951268,-0.015507729,10870.361,114798.55,0.17300001419602687,2541.18,-379.05199999999996,174.43599999999998,569.503,218.99599999999998,-224.896,0.024791999999999998,-0.0036980682926829266,0.0017018146341463412,0.005556126829268293,0.0021365463414634144,-0.0021941073170731705,1705050.0,153618,153618,1705050.0,17881.3,3450.0,0.17250001117756833,0.9991414634146342,0.9991414634146342
173,3480000,3480,0.99862465,-0.02268053,16.637598999999998,1.4979223999999998,21.111117999999998,18.135522,-4.473518299999999,17789.82,56.979746,44.763203000000004,44.763203000000004,-0.090090626,-0.020253118,0.042302154,-0.01728487,0.0074031239,-0.0063345134,10934.258999999998,114746.87,0.1739999996291314,2793.07,91.49,22.2088,323.621,298.327,5.705369999999999,0.027249463414634148,0.0008925853658536585,0.0002166712195121951,0.003157278048780488,0.0029105073170731708,5.5662146341463405e-05,1705360.0,153739,153739,1705360.0,17536.2,3470.0,0.17349999661067286,0.9999284552845529,0.9999284552845529
174,3500000,3500,1.000014,-0.019011515,16.63796,1.5000063999999997,21.10556,18.137966,-4.4676005,17628.576,57.02828100000001,44.757995,44.757995,0.020025947,-0.029137206000000002,-0.047923285,0.034394661,-0.026870141,0.015369401000000001,10997.405,114687.23,0.17500000566604862,2806.54,-46.1395,25.3098,-56.4377,-166.33599999999998,-275.586,0.027380878048780487,-0.0004501414634146341,0.0002469248780487805,-0.0005506117073170732,-0.0016227902439024389,-0.0026886439024390247,1705030.0,153621,153621,1705030.0,18079.6,3490.0,0.17450000264759008,0.9991609756097561,0.9991609756097561
175,3520000,3520,0.99877002,0.0048579225,16.632973,1.4981403999999998,21.109436,18.131113,-4.4764633,18420.563000000002,57.076816,44.705826,44.705826,-0.01742713,0.012376993999999999,0.019623903,-0.020019858999999997,-0.0028336285999999997,-0.0042659054,11060.543,114627.45,0.17600001170296556,2283.16,263.47700000000003,16.9646,181.847,334.543,-403.106,0.022274731707317072,0.002570507317073171,0.00016550829268292683,0.0017741170731707318,0.0032638341463414634,-0.003932741463414634,1705290.0,153797,153797,1705290.0,17728.6,3510.0,0.17550000868450702,1.0003056910569106,1.0003056910569106
176,3540000,3540,1.0001134,0.0469949,16.636620999999998,1.5001554,21.109988,18.136776,-4.4733667,17929.497,57.125351,44.700889000000004,44.700889000000004,0.11506974,0.029716301,-0.003801345,0.020652883,0.016708837,-0.0018642116,11123.623,114567.03,0.1770000177398826,2620.28,-273.198,263.885,-55.5188,-149.138,87.47,0.02556370731707317,-0.0026653463414634143,0.0025744878048780486,-0.0005416468292682927,-0.0014550048780487806,0.0008533658536585366,1705260.0,153809,153809,1705260.0,17833.3,3530.0,0.17650001472142407,1.0003837398373983,1.0003837398373983
177,3560000,3560,1.0041388,-0.019133841000000002,16.637137,1.5061936000000002,21.106095,18.143331,-4.4689572,17346.718999999997,57.173885,44.684575,44.684575,-0.003360115,-0.063332894,0.0092914856,0.04759353,0.0091245903,0.0074614314,11187.18,114511.47,0.17800000317298714,2520.88,435.87300000000005,-582.823,-286.668,146.253,-25.0346,0.024593951219512196,0.004252419512195123,-0.005686078048780487,-0.0027967609756097563,0.0014268585365853658,-0.00024424,1705560.0,153937,153937,1705560.0,17495.4,3550.0,0.1775000001545286,1.0012162601626016,1.0012162601626016
178,3580000,3580,0.99578867,-0.04213147,16.633675,1.4936684,21.106544,18.127344,-4.4728685,19074.623,57.22241999999999,44.663018,44.663018,-0.030410532,-0.07492941,-0.021054468,0.007451141,-0.015310282,0.040397141,11250.538999999999,114453.81,0.17900000920990408,2930.9,379.499,-486.598,-76.3745,-222.16299999999998,-60.3822,0.028594146341463414,0.0037024292682926833,-0.00474729756097561,-0.0007451170731707317,-0.0021674439024390244,-0.0005890946341463414,1705340.0,153743,153743,1705340.0,18004.1,3570.0,0.17850000619144554,0.9999544715447154,0.9999544715447154
179,3600000,3600,1.0045576999999999,0.0041317053999999995,16.63851,1.5068218999999998,21.104808,18.145332,-4.4662986,17320.121,57.27095500000001,44.669007,44.669007,-0.012057628999999999,0.0027547098,0.021698035,0.0044513978000000004,0.02649451,0.0074494989000000005,11314.01,114397.21,0.18000001524682144,3138.23,345.267,-77.5967,99.3834,-108.60600000000001,484.585,0.030616878048780487,0.003368458536585366,-0.0007570409756097561,0.0009695941463414634,-0.0010595707317073173,0.004727658536585366,1705190.0,153641,153641,1705190.0,18343.0,3590.0,0.1795000122283629,0.9992910569105691,0.9992910569105691
180,3620000,3620,1.0050884,-0.018571067,16.630314000000002,1.5076178,21.107078,18.137932,-4.476763500000001,18167.845,57.319489000000004,44.621431,44.621431,-0.029357839,-0.013899064,-0.012456297,-0.022242709,-0.030924501,-0.0068290303,11377.21,114337.82,0.18100000067992597,3065.16,196.525,-306.325,-205.90900000000002,-4.8095099999999995,-160.505,0.029904,0.0019173170731707318,-0.0029885365853658534,-0.002008868292682927,-4.69220487804878e-05,-0.0015659024390243903,1705620.0,153882,153882,1705620.0,17762.6,3610.0,0.18049999766146743,1.000858536585366,1.000858536585366
181,3640000,3640,1.0028965,0.0086765201,16.633772,1.5043301000000002,21.107379,18.138102,-4.4736066,18240.402,57.368024,44.606888,44.606888,0.022945385,0.0068165537,-0.0037323778,0.0021536551,0.010791366,-0.0092017859,11440.748,114281.76,0.18200000671684288,3660.37,-176.69099999999997,75.598,217.882,-82.6554,-158.219,0.03571092682926829,-0.0017238146341463413,0.0007375414634146341,0.0021256780487804877,-0.0008063941463414635,-0.0015436,1705600.0,153807,153807,1705600.0,17942.7,3630.0,0.18150000369838434,1.0003707317073172,1.0003707317073172
182,3660000,3660,0.99802114,0.035774039,16.64421,1.4970171,21.108678,18.141227,-4.4644673,18009.225,57.416559,44.607979,44.607979,0.026113273,0.068349413,0.012859431000000001,-0.0094733822,0.032494643,-0.0084633808,11503.55,114218.31,0.18300001275375996,3229.73,272.827,37.0355,-823.987,-69.8609,-36.5955,0.03150956097560976,0.0026617268292682926,0.0003613219512195122,-0.00803889756097561,-0.000681569756097561,-0.00035702926829268296,1705000.0,153614,153614,1705000.0,18826.1,3650.0,0.18250000973530142,0.9991154471544715,0.9991154471544715
183,3680000,3680,0.99778254,0.024196908,16.627285,1.4966591999999999,21.1024,18.123944,-4.4751149,19869.362,57.46509399999999,44.564294,44.564294,-0.015125396999999999,0.053002895,0.034713227,0.007851250799999999,0.030387025,-0.008242541899999999,11566.563,114156.94,0.18400001879067687,2674.46,-207.735,-191.796,-129.404,-37.7484,-641.266,0.02609229268292683,-0.0020266829268292684,-0.001871180487804878,-0.0012624780487804877,-0.00036827707317073165,-0.006256253658536585,1705300.0,153721,153721,1705300.0,18509.1,3670.0,0.18350001577221833,0.9998113821138211,0.9998113821138211
184,3700000,3700,0.99876282,0.014745915,16.637804,1.4981296,21.107641,18.135934,-4.469837200000001,18730.3,57.513628000000004,44.555675,44.555675,0.028593199,0.012361417,0.0032831279999999997,-0.018772101,0.0062749928,0.022606871,11630.363000000001,114103.29,0.1850000042237817,3956.27,-190.437,224.97400000000002,215.78099999999998,-471.191,-335.27,0.03859775609756098,-0.0018579219512195122,0.002194868292682927,0.002105180487804878,-0.004596985365853659,-0.0032709268292682924,1705470.0,153702,153702,1705470.0,18450.7,3690.0,0.18450000120532317,0.9996878048780488,0.9996878048780488
185,3720000,3720,0.99944183,-0.022841482000000003,16.628529,1.4991481000000002,21.104929000000002,18.127677,-4.476400099999999,19665.093,57.562163,44.537964,44.537964,-0.05178042099999999,-0.0097689443,-0.006975081,-0.06370830000000001,-0.012112452,0.069876322,11693.756000000001,114045.56,0.18600001026069862,2739.9,-594.9490000000001,340.844,-395.529,394.272,62.2569,0.026730731707317074,-0.0058043804878048786,0.0033253073170731707,-0.003858819512195122,0.0038465560975609755,0.0006073843902439025,1705390.0,153796,153796,1705390.0,18519.0,3710.0,0.18550000724224008,1.00029918699187,1.00029918699187
186,3740000,3740,1.0024309999999998,0.05128001,16.635665,1.5036318000000002,21.108293,18.139297,-4.4726278,18563.029,57.610698,44.499421999999996,44.499421999999996,0.0027396835,0.11276807,0.038332273,0.0002619575,-0.01411872,0.00015473087,11756.461000000001,113981.09,0.1870000162976157,3392.29,146.884,120.046,-66.9935,375.42400000000004,36.2377,0.033095512195121954,0.0014330146341463414,0.001171180487804878,-0.0006535951219512195,0.003662673170731708,0.0003535385365853658,1705060.0,153539,153539,1705060.0,19200.6,3730.0,0.18650001327915716,0.9986276422764228,0.9986276422764228
187,3760000,3760,0.99570506,-0.052069906,16.638531,1.493543,21.108619,18.132074,-4.4700885,19393.212,57.659231999999996,44.522819,44.522819,-0.041590558,-0.027563405,-0.087055756,-0.0047830257000000004,-0.0073288246,-0.05022269099999999,11819.691,113921.7,0.18800000173072023,3453.24,-264.34,328.473,-1024.2,166.80599999999998,-342.74800000000005,0.03369014634146341,-0.0025789268292682925,0.0032046146341463415,-0.00999219512195122,0.0016273756097560973,-0.0033438829268292686,1705210.0,153680,153680,1705210.0,18990.8,3750.0,0.1874999987122617,0.9995447154471544,0.9995447154471544
188,3780000,3780,1.0038440999999998,0.0058432481,16.638205,1.5057513999999999,21.108855,18.143956,-4.47065,18264.486,57.707767000000004,44.493782,44.493782,-0.011051415,0.043287291,-0.014706131,-0.025900762,0.009125860999999999,0.01717361,11883.188999999998,113864.84,0.18900000776763745,3273.49,-229.886,-0.266863,-202.157,-432.94599999999997,57.2561,0.031936487804878046,-0.002242790243902439,-2.6035414634146344e-06,-0.0019722634146341466,-0.004223863414634146,0.0005585960975609756,1705530.0,153947,153947,1705530.0,18496.9,3770.0,0.1885000047491789,1.0012813008130081,1.0012813008130081
189,3800000,3800,0.99899807,-0.0078853946,16.631327,1.4984825000000002,21.106565,18.129808999999998,-4.4752379,19802.793999999998,57.756302000000005,44.448145000000004,44.448145000000004,-0.035238056000000004,0.033406736,-0.021824862999999996,-0.034368569,-0.043229076,0.016982067,11945.926000000001,113800.66,0.1900000138045545,2727.78,-697.794,612.999,61.5434,-366.306,190.752,0.02661248780487805,-0.006807746341463415,0.005980478048780488,0.0006004234146341463,-0.0035737170731707318,0.0018609951219512196,1705110.0,153664,153664,1705110.0,19286.2,3790.0,0.18950001078609596,0.9994406504065041,0.9994406504065041
190,3820000,3820,1.0030998,-0.073609662,16.640719,1.504635,21.106603,18.145355,-4.465883799999999,18297.875,57.804837,44.466589,44.466589,-0.093004642,-0.028886312999999997,-0.09893802900000001,-0.034745695,-0.0084012162,0.009184358,12009.351,113743.02,0.19100001984147144,2540.9,-49.9129,81.7333,237.005,20.6193,330.82800000000003,0.024789268292682926,-0.00048695512195121954,0.0007973980487804878,0.0023122439024390244,0.00020116390243902439,0.0032275902439024393,1705120.0,153666,153666,1705120.0,19366.3,3810.0,0.1905000168230129,0.9994536585365854,0.9994536585365854
191,3840000,3840,1.0011859,0.044090167,16.639098999999998,1.5017641000000002,21.107165,18.140863,-4.4680661,18846.963,57.853370999999996,44.423384000000006,44.423384000000006,0.039368123,0.019745748,0.073156629,-0.01770117,0.033086432,-0.027511267000000002,12072.47,113682.43,0.19200000527457595,2819.88,-445.616,562.249,185.928,-61.57,245.885,0.027511024390243905,-0.0043474731707317076,0.005485356097560976,0.0018139317073170731,-0.0006006829268292683,0.0023988780487804876,1705540.0,153992,153992,1705540.0,18707.5,3830.0,0.1915000022561174,1.0015739837398374,1.0015739837398374
192,3860000,3860,0.99966478,0.031936179,16.633513,1.4994825,21.107356,18.132995,-4.4738434,19741.108,57.901906000000004,44.397539,44.397539,-0.02962872,0.073210606,0.052226651,0.02295775,0.015354606000000002,-0.0066107019999999996,12134.753,113613.99,0.19300001131149316,2432.11,-340.477,366.015,-199.33599999999998,-20.5481,-409.914,0.023727902439024392,-0.0033217268292682926,0.003570878048780488,-0.001944741463414634,-0.00020046926829268293,-0.003999160975609756,1705300.0,153764,153764,1705300.0,19263.4,3850.0,0.19250000829303462,1.000091056910569,1.000091056910569
193,3880000,3880,1.0026655,-0.049976844000000006,16.642913,1.5039835,21.106648,18.146897,-4.4637345999999996,18404.903000000002,57.950441000000005,44.418101,44.418101,-0.041000896,-0.044973038,-0.063956599,-0.0013394560000000002,0.012026041999999999,0.0050728582000000005,12197.778999999999,113552.52,0.19400001734841024,3086.93,-189.43200000000002,157.80100000000002,144.67600000000002,-169.05,-311.969,0.030116390243902436,-0.0018481170731707319,0.0015395219512195123,0.0014114731707317075,-0.001649268292682927,-0.0030436,1705510.0,153886,153886,1705510.0,19023.7,3870.0,0.1935000143299517,1.0008845528455286,1.0008845528455286
194,3900000,3900,1.0022478000000001,-0.019890128,16.63995,1.5033571000000001,21.106591,18.143307,-4.4666407999999995,18861.543999999998,57.998975,44.388539,44.388539,0.012413978999999999,-0.031907933,-0.04017643,0.007694011999999999,-0.031316879,-0.0023968277,12260.6,113489.15,0.19500000278151478,3621.37,-171.6,177.266,-50.2849,402.334,-135.888,0.035330439024390245,-0.0016741463414634147,0.0017294243902439023,-0.0004905843902439025,0.003925209756097561,-0.0013257365853658538,1705290.0,153766,153766,1705290.0,19453.9,3890.0,0.19449999976305624,1.0001040650406505,1.0001040650406505
195,3920000,3920,0.9987674000000001,0.03176189,16.63609,1.4981365,21.107246,18.134227,-4.4711555999999995,19880.927,58.047509999999996,44.35243,44.35243,-0.042091746,0.030743027000000003,0.10663439,-0.0027831995000000003,-0.0083795778,-0.014944915,12323.716999999999,113428.49,0.1960000088184317,3485.1,305.238,-577.72,263.015,270.123,-44.8842,0.034000975609756096,0.002977931707317073,-0.00563629268292683,0.0025659999999999997,0.0026353463414634146,-0.0004378946341463415,1705450.0,153798,153798,1705450.0,19351.7,3910.0,0.19550000579997315,1.0003121951219511,1.0003121951219511
196,3940000,3940,0.99811544,-0.016407678000000002,16.636782999999998,1.4971586000000001,21.105525,18.133942,-4.468742199999999,19998.357,58.096045,44.338792,44.338792,-0.02531632,0.013329772,-0.037236485,-0.025598217000000003,-0.0075884938,-0.017605848,12386.088,113361.0,0.19700001485534877,3120.29,114.81,-75.0409,328.585,-216.05700000000002,-294.567,0.030441853658536584,0.0011200975609756097,-0.0007321063414634146,0.0032057073170731706,-0.0021078731707317075,-0.0028738243902439024,1705100.0,153574,153574,1705100.0,20014.6,3930.0,0.19650001183689023,0.9988552845528456,0.9988552845528456
197,3960000,3960,1.0066362,0.068523394,16.631338,1.5099396,21.105348,18.141278,-4.4740096,19335.099,58.144579,44.293887,44.293887,0.024890255,0.12718167,0.053498262000000005,-0.033960166,-0.008958214300000001,0.055990345999999996,12449.09,113299.3,0.19800000028845344,3535.15,431.861,-159.36700000000002,-94.8645,54.9317,-688.665,0.03448926829268293,0.0042132780487804875,-0.0015548000000000003,-0.0009255073170731708,0.0005359190243902439,-0.006718682926829268,1705480.0,153796,153796,1705480.0,19495.5,3950.0,0.1974999972699949,1.00029918699187,1.00029918699187
198,3980000,3980,1.0047141,0.0074026593,16.6398,1.5070565,21.107581,18.146857,-4.4677804000000005,18851.221999999998,58.193114,44.30299,44.30299,0.009901610600000001,-0.038560684,0.050867052,0.045003787,0.0019343945999999999,0.032142141,12512.069,113237.37,0.19900000632537052,2726.07,-43.8607,-31.9199,122.32,-85.505,-313.013,0.026595804878048784,-0.00042790926829268296,-0.00031141365853658536,0.0011933658536585365,-0.0008341951219512194,-0.0030537853658536584,1705580.0,153919,153919,1705580.0,19358.7,3970.0,0.19850000330691198,1.00109918699187,1.00109918699187
199,4000000,4000,0.99795884,-0.023704962000000003,16.635686,1.4969237,21.106181,18.13261,-4.470495,20400.566000000003,58.241649,44.267994,44.267994,-0.03759118,-0.033708764,0.00018505817,0.0015070589000000002,0.044413098,-0.023353504,12574.94,113174.46,0.2000000123622876,3748.06,-67.0955,-192.93400000000003,109.264,-184.79,-199.38099999999997,0.036566439024390246,-0.0006545902439024391,-0.0018822829268292686,0.001065990243902439,-0.001802829268292683,-0.0019451804878048778,1705310.0,153753,153753,1705310.0,19882.5,3990.0,0.19950000934382905,1.0000195121951219,1.0000195121951219
200,4020000,4020,0.99980075,-0.016875618999999998,16.636815,1.4996865,21.104691,18.136501000000003,-4.467876,20089.143,58.290183999999996,44.281509,44.281509,-0.013818355,-0.01349095,-0.023317552000000002,-0.0080002841,0.0045152843,-0.00051205757,12637.463,113108.44,0.2010000183992045,2907.12,141.491,171.75599999999997,183.102,10.7855,-194.582,0.028362146341463414,0.0013804000000000002,0.0016756682926829265,0.001786360975609756,0.00010522439024390244,-0.001898360975609756,1705110.0,153554,153554,1705110.0,20375.4,4010.0,0.20050001538074597,0.9987252032520325,0.9987252032520325
201,4040000,4040,1.00373,-0.035172563999999996,16.631332,1.5055803,21.106525,18.136912,-4.4751932,20135.18,58.33871800000001,44.229827,44.229827,-0.016042508,-0.064675623,-0.024799562,0.0016289782000000002,0.028052061,-0.012470658999999999,12700.706,113048.85,0.20200000383230932,3330.25,456.309,-428.08,122.84100000000001,-253.92700000000002,-217.84099999999998,0.03249024390243902,0.00445179512195122,-0.0041763902439024385,0.001198448780487805,-0.002477336585365854,-0.0021252780487804874,1705290.0,153733,153733,1705290.0,20101.0,4030.0,0.20150000081385078,0.999889430894309,0.999889430894309
202,4060000,4060,1.0003389,-0.031312474,16.639304,1.5004938,21.106231,18.139798000000003,-4.4669264,19927.451,58.387253,44.236767,44.236767,-0.042015194000000006,-0.041721087000000004,-0.010201142,-0.026411405,-0.060862703,0.062851629,12763.77,112987.66,0.20300000986922626,3074.57,384.976,-453.67,158.2,288.332,197.68599999999998,0.02999580487804878,0.0037558634146341464,-0.004426048780487805,0.0015434146341463415,0.0028129951219512195,0.0019286439024390242,1705570.0,153800,153800,1705570.0,19845.3,4050.0,0.20250000685076772,1.0003252032520324,1.0003252032520324
203,4080000,4080,0.99990493,-0.017829901000000002,16.640815,1.4998428,21.103434,18.140658,-4.4626187,19927.286,58.435788,44.235202,44.235202,-0.0075401555,-0.0070397389,-0.038909808,-0.016191134,-0.0080710471,-0.00067404982,12826.136,112920.3,0.2040000159061433,3363.19,-134.762,-3.3877699999999997,48.6078,346.296,3.94982,0.03281160975609756,-0.0013147512195121952,-3.305141463414634e-05,0.0004742224390243902,0.0033784975609756096,3.853482926829268e-05,1705450.0,153687,153687,1705450.0,20166.1,4070.0,0.20350001288768477,0.999590243902439,0.999590243902439
204,4100000,4100,1.0023883,0.0091643595,16.630707,1.5035677,21.110611,18.134275,-4.4799037,20669.65,58.484322,44.162172999999996,44.162172999999996,-0.023282433999999998,0.030411224,0.020364288,-0.010350089,-0.033178513,0.002950968,12889.263,112859.64,0.20500000133924784,3502.21,414.39,-175.178,-285.487,-314.369,293.189,0.03416790243902439,0.004042829268292683,-0.0017090536585365854,-0.0027852390243902443,-0.0030670146341463416,0.002860380487804878,1705430.0,153839,153839,1705430.0,20117.1,4090.0,0.2044999983207893,1.0005788617886178,1.0005788617886178
205,4120000,4120,0.99910237,-0.042438437,16.641468,1.4986389,21.108604999999997,18.140107,-4.4671363,20159.97,58.53285699999999,44.174587,44.174587,-0.07637912200000001,-0.017826818,-0.03310937,0.014517811,0.0079221692,-0.0084243645,12951.37,112790.08,0.20600000737616478,3769.37,108.691,-394.023,-298.281,-95.7293,426.67900000000003,0.036774341463414635,0.0010604,-0.0038441268292682927,-0.002910058536585366,-0.0009339443902439024,0.004162721951219512,1705290.0,153692,153692,1705290.0,20497.5,4110.0,0.20550000435770624,0.9996227642276422,0.9996227642276422
206,4140000,4140,1.0016053,-0.0034157760999999997,16.640416000000002,1.5023933,21.109847,18.142809,-4.4694319,19971.27,58.581392,44.162969,44.162969,-0.014299957,0.031586881000000004,-0.027534252000000002,-0.039874386,0.0028830998,0.0017180822,13013.853000000001,112723.86,0.207000013413082,3671.83,39.5074,63.473,-80.6833,-49.4344,434.909,0.03582273170731707,0.0003854380487804878,0.0006192487804878049,-0.0007871541463414634,-0.00048228682926829266,0.004243014634146341,1705180.0,153669,153669,1705180.0,20714.7,4130.0,0.20650001039462346,0.9994731707317073,0.9994731707317073
207,4160000,4160,1.004982,0.032285432999999995,16.635043,1.5074582,21.105704,18.142502,-4.470660400000001,20090.189,58.629927,44.131561,44.131561,-0.034359925,0.057181185,0.074035039,-0.024409612,-0.018986041999999998,-0.0089291293,13077.622,112668.75,0.20800001944999905,2777.71,394.83,-297.747,108.431,-134.609,-54.6137,0.02709960975609756,0.003852,-0.002904848780487805,0.0010578634146341463,-0.0013132585365853659,-0.0005328165853658536,1705560.0,153787,153787,1705560.0,20305.4,4150.0,0.2075000164315405,1.000240650406504,1.000240650406504
208,4180000,4180,0.99621618,-0.06328790599999999,16.635069,1.4943097,21.105977,18.129379,-4.4709078,21523.104,58.678461,44.126702,44.126702,-0.061911522999999996,-0.053676851,-0.074275345,0.012615133,0.06515456900000001,-0.035458626,13140.628999999999,112607.02,0.20900000488310358,3914.29,189.112,-179.042,648.887,89.5318,-470.181,0.03818819512195122,0.0018449951219512194,-0.001746751219512195,0.00633060487804878,0.0008734809756097561,-0.004587131707317073,1705300.0,153710,153710,1705300.0,20733.4,4170.0,0.20850000186464504,0.9997398373983739,0.9997398373983739
209,4200000,4200,1.0034277,0.0026351527000000002,16.642187,1.5051268,21.105141,18.147314,-4.4629532,19771.826,58.726996,44.124143,44.124143,-0.0027433612,0.0033677455,0.0072810737,-0.0061829560999999995,0.014897832,0.0014536007999999998,13203.703000000001,112545.85,0.21000001092002066,3444.45,-168.644,-117.425,231.53900000000002,-262.954,257.409,0.03360439024390244,-0.0016453073170731708,-0.001145609756097561,0.0022589170731707317,-0.0025654048780487807,0.0025113073170731706,1705260.0,153774,153774,1705260.0,20796.6,4190.0,0.20950000790156212,1.0001560975609756,1.0001560975609756
210,4220000,4220,1.0009094,-0.020051782,16.631851,1.5013493999999998,21.106468,18.1332,-4.474617299999999,21306.892000000003,58.77553100000001,44.063471,44.063471,-0.021190615,-0.015541669,-0.023423061000000002,0.012774772,0.022179962999999997,0.022904842,13266.508999999998,112482.39,0.21100001695693787,3784.03,730.174,-678.2389999999999,296.358,196.31099999999998,-155.526,0.03691736585365854,0.007123648780487804,-0.006616965853658536,0.00289129756097561,0.0019152292682926826,-0.0015173268292682928,1705650.0,153851,153851,1705650.0,20417.6,4210.0,0.21050001393847934,1.0006569105691057,1.0006569105691057
211,4240000,4240,1.0025334000000001,-0.019518976,16.643282,1.5037854,21.104246,18.147068,-4.4609642,19972.928,58.824065000000004,44.104165,44.104165,-0.038449097,-0.044181767999999996,0.024073937000000004,-0.010724543999999999,-0.0040189169,-0.0037391022,13329.614,112421.46,0.2120000023900424,3356.09,-3.83008,-153.459,-21.023000000000003,-58.7609,0.0914434,0.032742341463414634,-3.7366634146341464e-05,-0.0014971609756097562,-0.00020510243902439028,-0.0005732770731707317,8.92130731707317e-07,1705500.0,153810,153810,1705500.0,20697.2,4230.0,0.21149999937158387,1.000390243902439,1.000390243902439
212,4260000,4260,1.003643,0.0048478066,16.632326000000003,1.5054498,21.10594,18.137776000000002,-4.4736138,21013.865,58.8726,44.04157,44.04157,-0.046546078,0.0076637998,0.053425698,0.013407473,-0.023594373,0.03090149,13392.492,112358.61,0.21300000842695932,4499.6,419.991,-352.00199999999995,27.4736,-254.604,-240.851,0.043898536585365855,0.004097473170731707,-0.003434165853658536,0.00026803512195121954,-0.0024839414634146343,-0.0023497658536585364,1705630.0,153793,153793,1705630.0,20670.7,4250.0,0.21250000540850078,1.000279674796748,1.000279674796748
