,Time_Binned,Step,Time,Temp,Press,PotEng,KinEng,E_bond,TotEng,E_pair,Ecouple,Lx,Ly,Lz,Pxx,Pyy,Pzz,Pxy,Pxz,Pyz,CPU,CPULeft,v_shear,c_pxx_polymer[1],c_pxx_polymer[2],c_pxx_polymer[3],c_pxx_polymer[4],c_pxx_polymer[5],c_pxx_polymer[6],c_pxx_filler[1],c_pxx_filler[2],c_pxx_filler[3],c_pxx_filler[4],c_pxx_filler[5],c_pxx_filler[6],v_pxx,v_pyy,v_pzz,v_pxy,v_pxz,v_pyz,c_pe_polymer,c_ke_polymer,c_pe_filler,c_ke_filler,c_ke_total,c_pe_total,f_npt,Time_shift,v_shear_shift,v_temp_avg,c_temp_polymer,c_temp_filler
30,"[12135.455, 12539.303)",12330000.0,12330.0,1.0003521475000001,-0.05713834314999999,11.0767473,1.50051848,14.552915200000001,12.57726565,-3.4761680249999998,76852.52884999997,86.30628030000001,42.0502216,42.0502216,-0.12873169545000002,-0.021142849723499994,-0.021540483429999997,-0.0029708536300000004,-0.015917190485000003,-0.008812011921499996,69496.75330000001,155959.6195,0.6165000069674884,11038.054999999997,2416.0260000000003,2270.745,-76.28192999999997,-121.02152499999995,114.90902999999999,5697.9155,-2053.9428500000004,-2652.4425,311.67249000000004,16.18709,94.64481499999998,0.10871042871062031,0.002351952906787918,-0.002479360181877233,0.0015290065605716142,-0.0006809641766807406,0.0013611811951932445,1690881.0,153904.35,14419.730000000001,77028.53,230932.87999999998,1705300.73,76836.06000000001,12320.0,0.6160000053941846,1.0000341236332144,1.0010039024390243,0.9981021056041464
31,"[12539.303, 12943.152)",12740000.0,12740.0,1.0002597166666667,-0.03976968927809524,11.07669323809524,1.5003798095238094,14.553635380952379,12.577073047619045,-3.4769422380952384,79038.51042857143,87.40079242857142,41.784767,41.784767,-0.10546875157142856,-0.008635936347619048,-0.0052043811380952385,-0.009176215180952383,-0.009954668376190476,0.015248803803809526,71743.01852380953,153510.31619047618,0.6370000083267373,11841.038095238093,2709.120476190476,2284.632380952381,-30.54610571428572,-123.18710142857142,227.11343809523805,6001.781904761904,-2133.432619047619,-2891.849047619048,508.38754761904767,-247.28972809523808,11.811557142857126,0.1159000974342319,0.0037394469447408723,-0.003944245967305402,0.003103874257257303,-0.0024064750212654078,0.001551964892745016,1690693.3333333333,153775.0,14544.223809523808,77173.03333333333,230948.03333333335,1705237.5571428565,79040.98095238095,12730.0,0.6365000067534335,1.000099743784057,1.0001626016260161,0.9999745167908433
32,"[12943.152, 13347.0)",13150000.0,13150.0,1.000362511,-0.023970127135000005,11.076300250000001,1.5005340200000001,14.5534487,12.576834349999999,-3.4771484149999994,81216.05940000001,88.4953045,41.523858149999995,41.523858149999995,-0.07666237629999999,0.010685090189999996,-0.005933095719999999,-0.004361433045000002,0.0034219397200000007,-0.004911170905000002,73994.7608,151084.7705,0.6575000086157116,11390.155000000002,2112.604,2063.78515,-70.86715,-151.20613699999998,44.98325500000001,5928.646500000001,-1882.56135,-2330.2105,427.5512500000001,-145.65604000000005,-281.10058,0.11249627476453394,0.0014942685936992527,-0.0017305966222799607,0.0023168827541409547,-0.0019283025462812603,-0.001533727346541085,1690809.5,153854.8,14480.935000000001,77063.18500000001,230917.98499999996,1705290.4349999998,81159.49499999998,13140.0,0.6570000070424078,0.9999696221717007,1.0006816260162599,0.9985511499838031
33,"[13347.0, 13750.848)",13550000.0,13550.0,1.0001756274999998,-0.050303242969999995,11.074468300000003,1.5002536850000001,14.553964700000003,12.57472195,-3.4794964900000003,83586.8738,89.5631211,41.27080315,41.27080315,-0.12864206535,-0.01247430411,-0.009793361205,0.0066942732100000015,-0.004824342149999998,-0.008150257145000001,76191.74,148728.89649999997,0.6775000078665193,11278.845,2024.1875,1839.8521000000005,45.84847999999999,-239.82056749999998,253.50319,5258.1275000000005,-1748.1987000000001,-2101.0743,613.38923,-290.76523,-266.5105750000001,0.10741781422539784,0.0017927171159467365,-0.0016967989607015264,0.004282154660604092,-0.0034464813088665148,-8.449097109451136e-05,1690449.0,153679.55,14608.73,77264.76,230944.31,1705057.7299999997,83411.73999999999,13540.0,0.6770000062932156,1.0000836202230157,0.999541788617886,1.0011630709426629
34,"[13750.848, 14154.697)",13950000.0,13950.0,1.0003090540000001,-0.057820798579999985,11.076696049999999,1.500453835,14.553623149999998,12.577149949999997,-3.476927015,85240.30545000001,90.63093770000003,41.03354315000001,41.03354315000001,-0.10800380579999999,-0.025061942613499998,-0.040396649045000003,0.013050852120000001,-0.028225149565000003,-0.016657102134999997,78391.77360000001,146387.82949999996,0.6975000071173268,11807.95,2372.564,2048.3005000000003,251.45334499999998,-181.056185,-134.77632999999997,5665.2575,-1886.8362999999997,-2574.823,446.7837000000001,314.50077,-61.20655295000002,0.11349923676518352,0.003155100357258851,-0.003420087690808704,0.00453547934394284,0.000866804709321208,-0.0012730294443000973,1690920.0,153897.15,14421.434999999998,76995.20000000001,230892.35,1705341.435,85208.345,13940.0,0.6970000055440231,0.9998586121034968,1.0009570731707318,0.9976702299967609
35,"[14154.697, 14558.545)",14350000.0,14350.0,0.9991466079999999,-0.047773412985,11.076457399999999,1.4987101849999998,14.55305315,12.575167699999998,-3.4765958049999997,87550.2505,91.6987543,40.794102550000005,40.794102550000005,-0.11140529415,-0.0007975313549999988,-0.031117413589999997,-0.005076067549,0.009895820144999998,0.0007136631450000011,80596.84020000002,144063.58900000004,0.7175000063681347,12035.16,2315.3619999999996,2064.0295,-19.127775,-179.7923075,165.73055,4983.31,-2058.0252499999997,-2337.7349999999997,367.98175000000003,260.45489549999996,-142.14353999999997,0.11054543683013966,0.0016715605716141606,-0.001777885677167912,0.0022660212731406303,0.0005239531536213055,0.0001532121468009094,1690829.5,153843.45,14427.64,77045.025,230888.47500000003,1705257.14,87302.365,14340.0,0.7170000047948308,0.9998418317635596,1.0006078048780487,0.9983158406219632
36,"[14558.545, 14962.394)",14760000.0,14760.0,0.999572000952381,-0.044092169180952386,11.077782238095239,1.4993482523809525,14.554224999999999,12.577130523809522,-3.4764426523809524,89283.92914285713,92.79326642857143,40.55767757142857,40.55767757142857,-0.11416145328571427,-0.025537582733333335,0.007422527842857147,0.0002701725095238103,-0.015449171880952382,0.006420763619047619,82862.663,141697.60666666663,0.7380000077273836,12683.528571428571,2345.822857142857,2210.7595238095237,61.843221904761904,-200.69541428571432,159.1337761904762,5375.070476190476,-2026.4655238095233,-2538.0843333333332,155.93467142857142,33.15187190476189,-180.6916857142858,0.11730171515179633,0.002074422431525387,-0.0021261760930419596,0.001414601450687453,-0.0010882984240399636,-0.00014003189037875617,1690753.8095238095,153754.2857142857,14555.642857142857,77165.53333333334,230919.819047619,1705309.4523809524,89254.0857142857,14750.0,0.7375000061540797,0.9999775643504126,1.0000278745644602,0.9998773350610086
37,"[14962.394, 15366.242)",15170000.0,15170.0,0.99953751,-0.03748744146000001,11.077368650000002,1.499296525,14.554072749999998,12.57666515,-3.4767040449999995,91374.7281,93.88777850000001,40.31715834999999,40.31715834999999,-0.12811679795000003,0.01892896184,-0.0032744897050000026,0.0037735424650000016,0.014511106789999997,-0.0092591500566,85131.3357,139341.72150000004,0.7585000080163578,12856.199999999999,2184.2095,2050.193,25.819169999999996,-27.003750000000007,89.379486,5441.398999999999,-2205.6305,-2047.3197499999999,538.25878,-112.40215500000002,-12.441425000000006,0.11885416693731732,-0.00013914257875933758,1.8663527119194302e-05,0.003664033452419617,-0.000905527151672621,0.0004997600584605392,1690803.0,153796.4,14523.709999999997,77116.89000000001,230913.29000000004,1705326.7100000002,91263.63,15160.0,0.7580000064430539,0.9999492908953123,1.0003017886178862,0.9992470359572401
38,"[15366.242, 15770.091)",15570000.0,15570.0,1.0004829935,-0.044855344549999995,11.07740485,1.5007147299999999,14.553492199999999,12.578119500000003,-3.4760875150000006,93100.22504999998,94.95559515,40.09033159999999,40.09033159999999,-0.13234002374,0.024016998670000005,-0.02624300711,-0.0073911972599999985,0.01167530735,-0.010108160829999999,87344.28170000002,137047.11800000002,0.7785000082036557,12919.130000000001,1944.57995,2102.085,158.113987,69.66310999999999,40.80690999999999,5329.186000000001,-2458.0450000000005,-1608.0944499999996,825.4445499999998,259.05875000000003,229.90514500000003,0.1185340435206236,-0.00333527151672621,0.003208772653458915,0.00638881803832413,0.002135250795712894,0.0017584414095485543,1690923.5,153894.05,14496.36,77083.82999999999,230977.87999999998,1705419.8599999999,93054.34499999999,15560.0,0.7780000066303521,1.0002289920970013,1.0009369105691057,0.9988186588921281
39,"[15770.091, 16173.939)",15970000.0,15970.0,1.0000897065,-0.05728391930000001,11.0767337,1.500124805,14.55364315,12.576858300000001,-3.476909460000001,95220.7602,96.02341184999999,39.8667258,39.8667258,-0.1425559092,-0.027305604901,-0.0019902439400000006,0.010917711049999999,0.005090847499999998,0.010513000830000003,89913.53345000002,135287.7035,0.7985000093274442,13486.375,2196.493,2180.4953499999997,3.564699999999982,-123.66567999999998,-26.357608999999997,5214.848000000001,-2508.5705000000007,-1893.6048500000002,833.83787,-66.50203500000002,-0.4491999999999507,0.12147595323156872,-0.0020271354335823317,0.0018635303670022738,0.00543944507957129,-0.0012352563494641114,-0.0001741267229620003,1690832.0,153816.25,14462.779999999999,77072.15999999999,230888.41,1705294.78,95196.745,15960.0,0.7980000077541404,0.9998415502868898,1.000430894308943,0.9986674441205053
40,"[16173.939, 16577.788)",16370000.0,16370.0,0.9998185275000001,-0.033920710165,11.076744000000001,1.4997180599999997,14.553199600000003,12.57646205,-3.476455455000001,97194.31715,97.0912285,39.64719985000001,39.64719985000001,-0.14361004155,0.03187283642999999,0.00997507615,-0.014061573999999999,0.0023262980924999986,-0.015124055692,93258.77304999999,134613.0875,0.8185000095147424,14047.355,2463.4235,2219.5665,24.881183999999998,-72.44544000000002,0.4028400000000076,5271.894499999999,-2681.213,-1994.1681000000003,521.9171949999999,122.2090125,58.52644499999999,0.1254904157193894,-0.0014146768431308862,0.0014641013316011695,0.0035517920038973688,0.0003232450308541735,0.0003827819746670997,1690782.0,153778.15,14485.445000000002,77109.185,230887.33499999996,1705267.4449999996,97138.23500000002,16360.0,0.8180000079414386,0.9998368950958103,1.0001830894308945,0.9991471979267897
41,"[16577.788, 16981.636)",16780000.0,16780.0,1.0001272676190478,-0.03369850751904761,11.076034000000002,1.500181171428571,14.554042333333335,12.57621519047619,-3.4780082190476187,99178.21704761904,98.18574047619047,39.421249285714275,39.421249285714275,-0.12145483690476191,0.022983776504761903,-0.0026244621142857165,0.006519889557142854,0.006256720538095239,0.006640890357142858,96646.79228571427,133733.96666666665,0.8390000080199251,14160.885714285716,2490.2638095238094,2330.8038095238094,-429.13828571428576,-66.13449523809524,-182.69672857142854,5407.303333333334,-2407.9957142857143,-2423.729523809524,331.9878619047619,50.62809047619047,-306.7126428571428,0.12710743129340077,0.00053438191125752,-0.0006036097063053869,-0.0006310517948004147,-0.00010072364249369757,-0.0031790150791073165,1690738.5714285714,153730.47619047618,14535.733333333334,77181.36666666665,230911.84285714285,1705274.304761905,99053.37142857142,16770.0,0.8385000064466214,0.999943024172969,0.9998730158730159,1.0000824964906596
42,"[16981.636, 17385.485)",17190000.0,17190.0,1.0002786005,-0.0674078892495,11.078125950000002,1.5004081549999997,14.553947500000001,12.578534150000003,-3.4758215249999993,100742.00760000001,99.2802525,39.212173750000005,39.212173750000005,-0.14192208285000002,-0.017322203430000002,-0.04297938097,0.010904639225999999,0.0008895737649999999,0.00230485239,99547.497,132093.20650000003,0.8595000074170039,14432.84,2617.0119999999997,2415.6415,2.6294915000000127,-14.884539999999992,100.52795000000002,5208.609,-2356.4104999999995,-2721.028,232.58177999999998,21.143475,-128.06893,0.12758329977265345,0.0016927671321857744,-0.0019836732705423845,0.001527841971419292,4.0655634946411065e-05,-0.00017889561545956492,1690994.5,153850.0,14419.075000000003,77047.975,230897.97499999995,1705413.575,100848.2,17180.0,0.8590000058437001,0.99988297066147,1.000650406504065,0.9983540654356983
43,"[17385.485, 17789.333)",17590000.0,17590.0,1.000248723,-0.0405226547,11.076900399999998,1.5003633450000002,14.554326350000002,12.577263900000002,-3.47742596,102797.1845,100.34806904999999,38.99463485,38.99463485,-0.12583366419000003,-0.003339768400000006,0.0076054680050000045,0.016487287309999994,0.008244699465000001,0.0018770231699999993,101797.706,129692.52750000001,0.879500005731321,14965.475,2583.4775,2541.8585,-62.168156999999994,181.99347,-191.60515,4907.927499999999,-2977.6295000000005,-2141.4955,101.049975,441.58436,-348.29759,0.12908998051315362,-0.0025602598246183823,0.00260060409223774,0.0002525613380967846,0.004050521792789867,-0.0035070005846053916,1690866.0,153797.35,14445.220000000001,77100.29,230897.64000000004,1705311.22,102811.55,17580.0,0.8790000041580173,0.9998815199740175,1.0003079674796747,0.9990319403952059
44,"[17789.333, 18193.182)",17990000.0,17990.0,1.000478197,-0.022267072775,11.075470500000002,1.500707545,14.5539906,12.576178149999999,-3.47851992,104803.42,101.415886,38.78767545000001,38.78767545000001,-0.114107393655,0.036810531599999995,0.010495643570000001,0.010105690992500003,0.008583277145000002,-0.0003999471614999998,104066.61999999998,127321.251,0.8995000115375618,14774.145,2226.402,2341.0280000000007,-43.361937,258.371195,124.21693485,5219.295999999999,-2544.4798,-2054.7212499999996,147.967336,202.21301499999998,173.44800000000004,0.12986970444949658,-0.002066111075024359,0.0018597385514777527,0.0006794764468983437,0.002991777914907437,0.0019335169525820073,1690707.5,153726.15,14529.724999999997,77186.56999999999,230912.72000000006,1705237.225,104710.6,17980.0,0.8990000099642579,0.9999468225614375,0.9998448780487802,1.0001499190152252
45,"[18193.182, 18597.03)",18390000.0,18390.0,0.9996873660000002,-0.03225117353800001,11.07701,1.4995213050000002,14.5530589,12.576531150000003,-3.4760489999999997,106576.07549999999,102.483702,38.59257605,38.59257605,-0.096132621275,-0.001662223550000002,0.0010413234000000056,-0.023157817745,-0.0013419638140000014,0.0009709831349999996,106342.68049999999,124962.92950000004,0.9194999995504848,15507.785000000003,2201.2360000000003,2520.4825,8.254360000000004,90.77135999999999,-83.96865499999998,5092.099,-2650.954,-2095.2155000000002,545.7784,165.00496500000003,-204.56273499999998,0.13380892497564148,-0.00292119519324456,0.002762370899642741,0.0035987837609613507,0.0016614246508606686,-0.0018741889574537182,1690961.0,153856.7,14450.795000000002,77068.715,230925.41500000004,1705411.795,106350.35,18380.0,0.918999997977181,1.000001797120277,1.0006939837398374,0.9986228053126013
46,"[18597.03, 19000.879)",18800000.0,18800.0,1.0006403319047616,-0.026582142682380953,11.078132857142855,1.5009507523809527,14.553588714285716,12.579083476190476,-3.4754559238095233,108035.37428571431,103.57821476190475,38.387225571428566,38.387225571428566,-0.10677790019047617,-0.0054220666904761915,0.03245353892380952,-0.025229018423809525,-0.017681808552380954,0.009635370374761905,108665.51904761905,122537.9023809524,0.940000012771945,15373.642857142855,2538.156666666666,2442.703333333333,-35.33352333333333,34.659591428571424,-231.7468857142857,4868.213809523811,-2948.5885714285714,-2032.0330952380953,207.72215714285727,149.28708095238093,-379.9536190476191,0.13148331709429467,-0.002666007825670054,0.0026675559473545835,0.0011197702748263973,0.0011948468488532146,-0.003973371255355017,1691044.761904762,153877.66666666666,14457.457142857145,77059.39523809524,230937.06190476185,1705502.2190476188,108101.61904761905,18790.0,0.9395000111986411,1.0000522329966954,1.0008303523035227,0.998502043901461
47,"[19000.879, 19404.727)",19210000.0,19210.0,1.0000614225000002,-0.052679412829999994,11.0782428,1.5000824,14.5536639,12.5783252,-3.475421085,109993.2865,104.67272699999998,38.1886382,38.1886382,-0.16640782755000005,0.005906931649999997,0.002462657375,-0.004381446465,-0.004495242263999999,-0.017796305130000002,111147.89400000001,120287.60100000002,0.9605000161825537,16381.960000000001,2599.0875000000005,3086.29,43.477644999999995,-55.963060000000006,-68.36936100000001,5520.3895,-3494.062000000001,-2210.325,261.83341499999995,343.8071994499999,-485.72419999999994,0.14226924001299124,-0.005813410198116272,0.005689931796037674,0.0019831832413121143,0.0018697248421565443,-0.0035991787008769088,1691042.0,153823.75,14430.265,77059.855,230883.60499999998,1705472.265,110025.0,19200.0,0.96000001460925,0.9998207426653674,1.0004796747967482,0.9985080012957568
48,"[19404.727, 19808.576)",19610000.0,19610.0,1.0005069539999998,-0.051747331091499996,11.07849685,1.5007506749999997,14.554539450000002,12.579247399999996,-3.4760426450000006,111638.02499999998,105.740543,37.9949877,37.9949877,-0.13139642624999998,-0.030730519500000004,0.006884951675000001,0.010088126627500001,-0.0035299062500000005,0.024588276255000003,114312.88299999999,118856.633,0.980500004195477,17039.25,2753.2385000000004,2987.7655000000004,-137.145355,-21.654785,-73.08107000000001,5142.892500000001,-2925.516,-2820.8665000000005,302.7684225,-272.36422500000003,-761.7756500000002,0.14408666774926923,-0.001119048392335174,0.0010841117245859043,0.0010758237577135434,-0.0019098344267619357,-0.005422908216953556,1691003.5,153776.7,14590.769999999999,77214.7,230991.4,1705594.27,111583.75,19600.0,0.9800000026221731,1.0002875392443433,1.0001736585365852,1.0005144152899255
49,"[19808.576, 20212.424)",20010000.0,20010.0,0.9996111965000001,-0.04742924517600001,11.0785059,1.4994070649999998,14.5542618,12.57791305,-3.4757558900000007,113611.6835,106.80836000000002,37.80229340000001,37.80229340000001,-0.17448286405,0.024536400254999997,0.007658727795499998,-0.005934295715000001,-0.00563520163,-0.00353983083,117539.66249999998,117419.43500000001,1.0005000109382076,16880.32,2585.5235000000002,3068.8949999999995,-82.13618649999998,190.561942,146.78584000000004,5443.6505,-3246.801,-2461.4612,173.61795999999998,134.73798999999997,-298.465005,0.14500792789866837,-0.004295404352062358,0.003945656381942189,0.0005942304222150048,0.0021130232672945766,-0.000985249529067879,1690980.0,153776.1,14475.675,77149.86499999999,230925.96500000003,1705455.675,113554.95,20000.0,1.0000000093649037,1.0000041788459455,1.0001697560975606,0.9996743116294138
50,"[20212.424, 20616.273)",20410000.0,20410.0,1.0001436105,-0.0641528141195,11.079682200000002,1.5002056549999998,14.5551316,12.579887950000003,-3.4754494649999996,115067.80800000003,107.87617700000001,37.6170423,37.6170423,-0.1797701344,0.004466050777200001,-0.01715435751,-0.017332617515,0.015844998170000003,0.01617363189,120725.44350000001,115872.77549999996,1.0205000176809385,17611.515,2845.7005,3215.445,144.7660305,117.05624,-34.809304999999995,5847.811,-3111.1405000000004,-2964.6009999999997,539.8779850000001,143.79302,-370.347885,0.15238276063657033,-0.0017241961675868785,0.0016293861643390708,0.004447184251380318,0.0016943764858720362,-0.00263174530691783,1691073.5,153799.8,14473.774999999998,77116.63500000001,230916.435,1705547.275,115233.2,20400.0,1.0200000161076346,0.9999629100357257,1.0003239024390245,0.9992437317784256
51,"[20616.273, 21020.121)",20820000.0,20820.0,1.0000951514285714,-0.04201583482857142,11.078988190476188,1.5001329999999997,14.554553666666664,12.579121190476187,-3.4755655619047614,116978.90095238097,108.97068857142861,37.42707028571429,37.42707028571429,-0.1667445251904762,0.029065161790476187,0.0116318598,0.01898458432857143,0.018088358412857143,0.009240562622380953,123316.3095238095,113603.00238095237,1.0410000086050089,18042.466666666667,2713.975714285714,3211.624285714285,175.79863809523812,-22.305233333333337,-130.4769690476191,5847.175714285713,-3136.278571428571,-2807.439047619048,-19.247500000000038,-56.33843809523809,-606.4513904761906,0.1551779303731886,-0.0027431169674755258,0.002625431881099305,0.0010168959928238913,-0.0005108390479283626,-0.0047868032447145785,1690923.8095238095,153667.19047619047,14549.38571428571,77211.64285714286,230878.83333333334,1705473.1952380952,117139.09523809524,20810.0,1.0405000070317048,0.9998000793908556,0.9994614014711575,1.0004748021657641
52,"[21020.121, 21423.97)",21230000.0,21230.0,0.9993221359999997,-0.06887300019,11.0787031,1.49897346,14.553837849999999,12.57767645,-3.4751347249999993,118979.9995,110.06520049999999,37.2447182,37.2447182,-0.19211882935000008,-0.011779856154499998,-0.002720316165000013,0.023968088085,-0.010174992155,0.0028550687298000013,125635.942,111078.32799999998,1.0615000062182962,18277.36,3323.7165,3108.9134999999997,68.23622,135.32817,-66.11629500000001,5741.9935000000005,-3518.6269999999995,-2920.567,180.20567,640.125345,-599.7574050000001,0.15602048392335174,-0.0012660636570315034,0.0012234264371549202,0.001613782981487496,0.00503704784020786,-0.004325259499837609,1691047.0,153741.7,14533.944999999998,77170.11499999998,230911.81500000003,1705580.9449999996,118776.9,21220.0,1.0610000046449923,0.9999429035401104,0.9999460162601626,0.9999367022999675
53,"[21423.97, 21827.818)",21630000.0,21630.0,1.0002525050000002,-0.0420646670178,11.0796058,1.500369005,14.554059850000002,12.579974700000001,-3.4744542049999994,120346.77050000001,111.13301800000002,37.067686050000006,37.067686050000006,-0.1480241131,0.01894940864,0.002880703039999998,-0.021943009195,-0.005897543730000001,-0.004250906795000004,127899.33200000001,108623.10850000002,1.0815000223259306,19109.57,3376.464,3601.9715000000006,34.53152999999999,-4.6290099999999965,32.97430000000001,5248.5095,-3927.8545000000004,-3074.042,105.58489999999999,493.08494999999994,-512.9479100000001,0.1582207177655083,-0.003581620656057162,0.003429227021760313,0.0009101424488470287,0.0031728219551802527,-0.0031177240012991232,1691214.0,153805.5,14480.575000000003,77108.73000000001,230914.22999999998,1705694.575,120382.2,21620.0,1.0810000207526267,0.9999533614810001,1.000360975609756,0.9991413022351798
54,"[21827.818, 22231.667)",22030000.0,22030.0,0.9992254300000001,-0.06043757260999999,11.0809274,1.4988284100000002,14.553381349999999,12.579755699999996,-3.472453989999999,122087.84700000002,112.20083400000003,36.894523299999996,36.894523299999996,-0.17098695409999998,-0.010363821155,3.805770000000278e-05,0.007929383475,0.005490263303,-0.006433819174999998,130149.03000000003,106163.6295,1.1015000103388537,19391.36,3286.6589999999997,3628.5260000000003,-99.05371999999998,38.78440250000002,94.56732000000001,5465.8460000000005,-3755.9025,-3172.928999999999,-21.897378999999997,534.158295,-235.09176700000003,0.16146285157518675,-0.003048025332900292,0.0029593829165313417,-0.0007856518285157519,0.0037216154433257565,-0.0009127927703799929,1691370.5,153893.8,14455.325000000003,77045.37999999999,230939.18000000002,1705825.8249999997,121932.8,22020.0,1.1010000087655498,1.0000614052181447,1.0009352845528456,0.9983204405571751
55,"[22231.667, 22635.515)",22430000.0,22430.0,1.000365653,-0.05606848125,11.07943295,1.5005387400000003,14.554525249999998,12.579971749999999,-3.4750923349999994,123745.63849999997,113.2686505,36.71314984999999,36.71314984999999,-0.16245165560000002,-0.0011933575549999986,-0.004560430199999997,0.005985830567499999,0.012004805340500004,-0.026793302499999998,132409.217,103719.83350000001,1.121500007716681,19212.219999999998,2728.2320000000004,3157.5925,-178.243469,217.220355,338.44913,5521.849500000001,-3211.62,-2686.0015,179.64863500000004,355.298135,-203.18558999999993,0.16066300422215005,-0.003139902565768106,0.0030632737901916205,9.127417992854919e-06,0.003718859954530692,0.0008786199415394607,1691166.0,153884.45,14464.170000000002,77099.7,230984.14999999997,1705630.17,123775.4,22420.0,1.1210000061433771,1.0002561437696222,1.0008744715447155,0.9990242954324587
56,"[22635.515, 23039.364)",22830000.0,22830.0,1.00005283,-0.05831780740000001,11.079582150000002,1.5000695099999999,14.5535801,12.5796517,-3.4739979350000008,125472.42950000001,114.336468,36.54222785,36.54222785,-0.17455341399999996,0.0199172544,-0.020317264,-0.004970578865,-0.0196906503525,0.009849633470000002,134665.3495,101279.4615,1.1415000238243151,19513.825,2451.2084999999997,3096.8435000000004,-56.75607,142.380872,-8.60059500000001,5345.251,-2676.5795,-2883.9345,10.779955000000012,458.27140499999996,-263.61993500000005,0.16147499837609608,-0.0014639233517375772,0.0013829749918804804,-0.0002986431633647288,0.0039016062163039953,-0.0017682398830789216,1691305.5,153928.5,14372.060000000001,76986.50499999999,230915.00499999998,1705677.5599999998,125475.1,22820.0,1.1410000222510113,0.9999567175489877,1.0011609756097561,0.997557563977972
57,"[23039.364, 23443.212)",23240000.0,23240.0,0.9998586952380955,-0.047134220528571434,11.07869023809524,1.4997783047619047,14.554301523809524,12.578468428571428,-3.4756113095238086,127362.99285714286,115.43097952380954,36.36688504761904,36.36688504761904,-0.15755452404761905,0.019414177614285717,-0.0032623147571428594,0.015625357809523815,-0.0028018847761904784,0.0010635445333333309,136983.77571428573,98788.87895238094,1.16200001385649,20133.876190476192,2946.7880952380956,3423.535238095238,109.14093142857146,58.29438095238098,-36.481416619047614,5705.841904761905,-3663.723333333333,-2702.437142857143,227.56981904761903,782.802619047619,-151.86857619047618,0.16784487233022474,-0.004656935616078194,0.004683975935291298,0.0021871435561948076,0.005463442676193569,-0.0012234491251024607,1691060.0,153731.2380952381,14553.438095238096,77182.19523809524,230913.43333333332,1705613.4380952383,127250.38095238095,23230.0,1.1615000122831862,0.9999499115874562,0.9998779713511422,1.0000932327579555
58,"[23443.212, 23847.061)",23650000.0,23650.0,1.0002210625,-0.07542531329999999,11.079242349999998,1.500321835,14.55457375,12.579564199999998,-3.47533131,128892.93550000002,116.52549100000003,36.1936999,36.1936999,-0.19524553090000002,0.0031231213800000054,-0.034153530995,-0.022516759825000003,0.0038360874350000006,-0.022201874531599997,139315.18949999998,96313.18035000001,1.1825000029967696,20520.845,3198.7024999999994,3555.1615000000006,-310.34847,103.4445045,137.83890860000002,5492.344999999998,-4193.0195,-2587.2695,98.72190999999997,335.705745,-52.708878500000004,0.1689716791165963,-0.006458700876908087,0.006287054238389089,-0.0013746447547905167,0.002852551149723936,0.0005529719395907763,1691173.5,153802.75,14519.255,77156.94,230959.69,1705692.7550000001,128822.55,23640.0,1.1820000014234657,1.0001502219335279,1.0003430894308944,0.9997659863945578
59,"[23847.061, 24250.909)",24050000.0,24050.0,0.9993626655,-0.0616491934605,11.078728800000002,1.4990342549999998,14.5545545,12.577763050000001,-3.47582565,130813.648,117.593309,36.028483,36.028483,-0.163581620945,-0.0008975103899999993,-0.020468450475,-0.0015372228000000005,0.00662820399,0.018131494244999997,141651.5545,93943.48465000003,1.2025000284693075,20970.645,2852.4335,3362.327,-143.490205,3.783620000000006,-142.89036000000002,5499.308,-3962.068,-2268.8690500000002,-50.51483499999996,247.861505,-554.4696200000002,0.17193863592075348,-0.007207759012666451,0.007102682364404029,-0.0012601821370574861,0.0016345899642741146,-0.004529782266969796,1691008.5,153727.35,14495.319999999998,77150.845,230878.19499999998,1705503.8199999998,130737.5,24040.0,1.2020000268960036,0.9997973151456098,0.9998526829268292,0.9996870100421121
60,"[24250.909, 24654.758)",24450000.0,24450.0,1.0002297205,-0.078771901335,11.07890975,1.5003348450000003,14.553596649999998,12.57924455,-3.4746870050000007,132221.55250000005,118.66112500000004,35.8723084,35.8723084,-0.20011511505000001,-0.0071673886600000045,-0.029033200604999993,0.0032897114000000004,-0.007400635455000001,0.014818081124999999,144054.2485,91617.16764999999,1.2225000164822308,21905.879999999997,3123.579,4000.0729999999994,-119.265008,-86.05415,-191.27859999999998,5783.278000000001,-4087.815,-3028.368,331.46379500000006,163.36586800000003,-462.1299500000001,0.17985812276713214,-0.006263306268268917,0.006311822020136406,0.0013783617213380967,0.0005021871906463138,-0.004244290678791816,1691286.5,153804.6,14517.86,77107.725,230912.325,1705804.36,132039.1,24440.0,1.2220000149089267,0.9999451120493668,1.0003551219512192,0.999128279883382
